especie,ultimo,variacion,anterior,apertura,minimo,maximo,varMTD,varYTD,var6M,var12M,fecha,hora,cierre,timestamp,volumen
MERVAL USD,1393.41,,,1393.41,1393.41,1393.41,,,,,2017-09-06,,1393.41,1504666800,0
MERVAL USD,1404.08,,,1404.08,1404.08,1404.08,,,,,2017-09-07,,1404.08,1504753200,0
MERVAL USD,1392.57,,,1392.57,1392.57,1392.57,,,,,2017-09-08,,1392.57,1504839600,0
MERVAL USD,1395.52,,,1395.52,1395.52,1395.52,,,,,2017-09-11,,1395.52,1505098800,0
MERVAL USD,1369.75,,,1369.75,1369.75,1369.75,,,,,2017-09-12,,1369.75,1505185200,0
MERVAL USD,1395.67,,,1395.67,1395.67,1395.67,,,,,2017-09-13,,1395.67,1505271600,0
MERVAL USD,1384.82,,,1384.82,1384.82,1384.82,,,,,2017-09-14,,1384.82,1505358000,0
MERVAL USD,1393.85,,,1393.85,1393.85,1393.85,,,,,2017-09-15,,1393.85,1505444400,0
MERVAL USD,1403.3,,,1403.3,1403.3,1403.3,,,,,2017-09-18,,1403.3,1505703600,0
MERVAL USD,1409.44,,,1409.44,1409.44,1409.44,,,,,2017-09-19,,1409.44,1505790000,0
MERVAL USD,1416.99,,,1416.99,1416.99,1416.99,,,,,2017-09-20,,1416.99,1505876400,0
MERVAL USD,1423.93,,,1423.93,1423.93,1423.93,,,,,2017-09-21,,1423.93,1505962800,0
MERVAL USD,1442.92,,,1442.92,1442.92,1442.92,,,,,2017-09-22,,1442.92,1506049200,0
MERVAL USD,1440.83,,,1440.83,1440.83,1440.83,,,,,2017-09-25,,1440.83,1506308400,0
MERVAL USD,1432,,,1432,1432,1432,,,,,2017-09-26,,1432,1506394800,0
MERVAL USD,1438.19,,,1438.19,1438.19,1438.19,,,,,2017-09-27,,1438.19,1506481200,0
MERVAL USD,1458.43,,,1458.43,1458.43,1458.43,,,,,2017-09-28,,1458.43,1506567600,0
MERVAL USD,1481.5,,,1481.5,1481.5,1481.5,,,,,2017-09-29,,1481.5,1506654000,0
MERVAL USD,1514.91,,,1514.91,1514.91,1514.91,,,,,2017-10-02,,1514.91,1506913200,0
MERVAL USD,1529.05,,,1529.05,1529.05,1529.05,,,,,2017-10-03,,1529.05,1506999600,0
MERVAL USD,1510.22,,,1510.22,1510.22,1510.22,,,,,2017-10-04,,1510.22,1507086000,0
MERVAL USD,1549.05,,,1549.05,1549.05,1549.05,,,,,2017-10-05,,1549.05,1507172400,0
MERVAL USD,1537.59,,,1537.59,1537.59,1537.59,,,,,2017-10-06,,1537.59,1507258800,0
MERVAL USD,1529.71,,,1529.71,1529.71,1529.71,,,,,2017-10-09,,1529.71,1507518000,0
MERVAL USD,1544.18,,,1544.18,1544.18,1544.18,,,,,2017-10-10,,1544.18,1507604400,0
MERVAL USD,1538.18,,,1538.18,1538.18,1538.18,,,,,2017-10-11,,1538.18,1507690800,0
MERVAL USD,1543.62,,,1543.62,1543.62,1543.62,,,,,2017-10-12,,1543.62,1507777200,0
MERVAL USD,1552.55,,,1552.55,1552.55,1552.55,,,,,2017-10-13,,1552.55,1507863600,0
MERVAL USD,1516.95,,,1516.95,1516.95,1516.95,,,,,2017-10-17,,1516.95,1508209200,0
MERVAL USD,1500.81,,,1500.81,1500.81,1500.81,,,,,2017-10-18,,1500.81,1508295600,0
MERVAL USD,1543.79,,,1543.79,1543.79,1543.79,,,,,2017-10-19,,1543.79,1508382000,0
MERVAL USD,1549.01,,,1549.01,1549.01,1549.01,,,,,2017-10-20,,1549.01,1508468400,0
MERVAL USD,1589.83,,,1589.83,1589.83,1589.83,,,,,2017-10-23,,1589.83,1508727600,0
MERVAL USD,1602.41,,,1602.41,1602.41,1602.41,,,,,2017-10-24,,1602.41,1508814000,0
MERVAL USD,1595.68,,,1595.68,1595.68,1595.68,,,,,2017-10-25,,1595.68,1508900400,0
MERVAL USD,1595.66,,,1595.66,1595.66,1595.66,,,,,2017-10-26,,1595.66,1508986800,0
MERVAL USD,1550.45,,,1550.45,1550.45,1550.45,,,,,2017-10-27,,1550.45,1509073200,0
MERVAL USD,1555.77,,,1555.77,1555.77,1555.77,,,,,2017-10-30,,1555.77,1509332400,0
MERVAL USD,1574.83,,,1574.83,1574.83,1574.83,,,,,2017-10-31,,1574.83,1509418800,0
MERVAL USD,1582,,,1582,1582,1582,,,,,2017-11-01,,1582,1509505200,0
MERVAL USD,1588.84,,,1588.84,1588.84,1588.84,,,,,2017-11-02,,1588.84,1509591600,0
MERVAL USD,1597.34,,,1597.34,1597.34,1597.34,,,,,2017-11-03,,1597.34,1509678000,0
MERVAL USD,1592.14,,,1592.14,1592.14,1592.14,,,,,2017-11-07,,1592.14,1510023600,0
MERVAL USD,1597.54,,,1597.54,1597.54,1597.54,,,,,2017-11-08,,1597.54,1510110000,0
MERVAL USD,1594.07,,,1594.07,1594.07,1594.07,,,,,2017-11-09,,1594.07,1510196400,0
MERVAL USD,1550.35,,,1550.35,1550.35,1550.35,,,,,2017-11-10,,1550.35,1510282800,0
MERVAL USD,1537.08,,,1537.08,1537.08,1537.08,,,,,2017-11-13,,1537.08,1510542000,0
MERVAL USD,1465.75,,,1465.75,1465.75,1465.75,,,,,2017-11-14,,1465.75,1510628400,0
MERVAL USD,1503.65,,,1503.65,1503.65,1503.65,,,,,2017-11-15,,1503.65,1510714800,0
MERVAL USD,1550.63,,,1550.63,1550.63,1550.63,,,,,2017-11-16,,1550.63,1510801200,0
MERVAL USD,1534.59,,,1534.59,1534.59,1534.59,,,,,2017-11-17,,1534.59,1510887600,0
MERVAL USD,1546.17,,,1546.17,1546.17,1546.17,,,,,2017-11-21,,1546.17,1511233200,0
MERVAL USD,1555.28,,,1555.28,1555.28,1555.28,,,,,2017-11-22,,1555.28,1511319600,0
MERVAL USD,1572.02,,,1572.02,1572.02,1572.02,,,,,2017-11-24,,1572.02,1511492400,0
MERVAL USD,1550.63,,,1550.63,1550.63,1550.63,,,,,2017-11-27,,1550.63,1511751600,0
MERVAL USD,1543.29,,,1543.29,1543.29,1543.29,,,,,2017-11-28,,1543.29,1511838000,0
MERVAL USD,1543.6,,,1543.6,1543.6,1543.6,,,,,2017-11-29,,1543.6,1511924400,0
MERVAL USD,1545.8,,,1545.8,1545.8,1545.8,,,,,2017-11-30,,1545.8,1512010800,0
MERVAL USD,1548.46,,,1548.46,1548.46,1548.46,,,,,2017-12-01,,1548.46,1512097200,0
MERVAL USD,1553.77,,,1553.77,1553.77,1553.77,,,,,2017-12-04,,1553.77,1512356400,0
MERVAL USD,1526.04,,,1526.04,1526.04,1526.04,,,,,2017-12-05,,1526.04,1512442800,0
MERVAL USD,1528.49,,,1528.49,1528.49,1528.49,,,,,2017-12-06,,1528.49,1512529200,0
MERVAL USD,1551.94,,,1551.94,1551.94,1551.94,,,,,2017-12-07,,1551.94,1512615600,0
MERVAL USD,1576.47,,,1576.47,1576.47,1576.47,,,,,2017-12-11,,1576.47,1512961200,0
MERVAL USD,1585.28,,,1585.28,1585.28,1585.28,,,,,2017-12-12,,1585.28,1513047600,0
MERVAL USD,1566.03,,,1566.03,1566.03,1566.03,,,,,2017-12-13,,1566.03,1513134000,0
MERVAL USD,1566.48,,,1566.48,1566.48,1566.48,,,,,2017-12-14,,1566.48,1513220400,0
MERVAL USD,1544.73,,,1544.73,1544.73,1544.73,,,,,2017-12-15,,1544.73,1513306800,0
MERVAL USD,1533.53,,,1533.53,1533.53,1533.53,,,,,2017-12-18,,1533.53,1513566000,0
MERVAL USD,1560.2,,,1560.2,1560.2,1560.2,,,,,2017-12-19,,1560.2,1513652400,0
MERVAL USD,1574.21,,,1574.21,1574.21,1574.21,,,,,2017-12-20,,1574.21,1513738800,0
MERVAL USD,1602.59,,,1602.59,1602.59,1602.59,,,,,2017-12-21,,1602.59,1513825200,0
MERVAL USD,1610.63,,,1610.63,1610.63,1610.63,,,,,2017-12-22,,1610.63,1513911600,0
MERVAL USD,1617.73,,,1617.73,1617.73,1617.73,,,,,2017-12-26,,1617.73,1514257200,0
MERVAL USD,1598.05,,,1598.05,1598.05,1598.05,,,,,2017-12-27,,1598.05,1514343600,0
MERVAL USD,1633.53,,,1633.53,1633.53,1633.53,,,,,2017-12-28,,1633.53,1514430000,0
MERVAL USD,1588.81,,,1588.81,1588.81,1588.81,,,,,2017-12-29,,1588.81,1514516400,0
MERVAL USD,1663.58,,,1663.58,1663.58,1663.58,,,,,2018-01-02,,1663.58,1514862000,0
MERVAL USD,1712.61,,,1712.61,1712.61,1712.61,,,,,2018-01-03,,1712.61,1514948400,0
MERVAL USD,1726.37,,,1726.37,1726.37,1726.37,,,,,2018-01-04,,1726.37,1515034800,0
MERVAL USD,1711.24,,,1711.24,1711.24,1711.24,,,,,2018-01-05,,1711.24,1515121200,0
MERVAL USD,1714.8,,,1714.8,1714.8,1714.8,,,,,2018-01-08,,1714.8,1515380400,0
MERVAL USD,1681.53,,,1681.53,1681.53,1681.53,,,,,2018-01-09,,1681.53,1515466800,0
MERVAL USD,1665.89,,,1665.89,1665.89,1665.89,,,,,2018-01-10,,1665.89,1515553200,0
MERVAL USD,1720.41,,,1720.41,1720.41,1720.41,,,,,2018-01-11,,1720.41,1515639600,0
MERVAL USD,1739.92,,,1739.92,1739.92,1739.92,,,,,2018-01-12,,1739.92,1515726000,0
MERVAL USD,1786.09,,,1786.09,1786.09,1786.09,,,,,2018-01-16,,1786.09,1516071600,0
MERVAL USD,1766.51,,,1766.51,1766.51,1766.51,,,,,2018-01-17,,1766.51,1516158000,0
MERVAL USD,1798.54,,,1798.54,1798.54,1798.54,,,,,2018-01-18,,1798.54,1516244400,0
MERVAL USD,1772.42,,,1772.42,1772.42,1772.42,,,,,2018-01-19,,1772.42,1516330800,0
MERVAL USD,1764.36,,,1764.36,1764.36,1764.36,,,,,2018-01-22,,1764.36,1516590000,0
MERVAL USD,1770.46,,,1770.46,1770.46,1770.46,,,,,2018-01-23,,1770.46,1516676400,0
MERVAL USD,1802.92,,,1802.92,1802.92,1802.92,,,,,2018-01-24,,1802.92,1516762800,0
MERVAL USD,1790.11,,,1790.11,1790.11,1790.11,,,,,2018-01-25,,1790.11,1516849200,0
MERVAL USD,1788.86,,,1788.86,1788.86,1788.86,,,,,2018-01-26,,1788.86,1516935600,0
MERVAL USD,1771.4,,,1771.4,1771.4,1771.4,,,,,2018-01-29,,1771.4,1517194800,0
MERVAL USD,1744.77,,,1744.77,1744.77,1744.77,,,,,2018-01-30,,1744.77,1517281200,0
MERVAL USD,1777.07,,,1777.07,1777.07,1777.07,,,,,2018-01-31,,1777.07,1517367600,0
MERVAL USD,1758.49,,,1758.49,1758.49,1758.49,,,,,2018-02-01,,1758.49,1517454000,0
MERVAL USD,1674.91,,,1674.91,1674.91,1674.91,,,,,2018-02-02,,1674.91,1517540400,0
MERVAL USD,1597.86,,,1597.86,1597.86,1597.86,,,,,2018-02-05,,1597.86,1517799600,0
MERVAL USD,1629.64,,,1629.64,1629.64,1629.64,,,,,2018-02-06,,1629.64,1517886000,0
MERVAL USD,1614.25,,,1614.25,1614.25,1614.25,,,,,2018-02-07,,1614.25,1517972400,0
MERVAL USD,1573.01,,,1573.01,1573.01,1573.01,,,,,2018-02-08,,1573.01,1518058800,0
MERVAL USD,1508.86,,,1508.86,1508.86,1508.86,,,,,2018-02-09,,1508.86,1518145200,0
MERVAL USD,1576.45,,,1576.45,1576.45,1576.45,,,,,2018-02-14,,1576.45,1518577200,0
MERVAL USD,1588.42,,,1588.42,1588.42,1588.42,,,,,2018-02-15,,1588.42,1518663600,0
MERVAL USD,1634.49,,,1634.49,1634.49,1634.49,,,,,2018-02-16,,1634.49,1518750000,0
MERVAL USD,1632.83,,,1632.83,1632.83,1632.83,,,,,2018-02-20,,1632.83,1519095600,0
MERVAL USD,1657.07,,,1657.07,1657.07,1657.07,,,,,2018-02-21,,1657.07,1519182000,0
MERVAL USD,1654.89,,,1654.89,1654.89,1654.89,,,,,2018-02-22,,1654.89,1519268400,0
MERVAL USD,1633.84,,,1633.84,1633.84,1633.84,,,,,2018-02-23,,1633.84,1519354800,0
MERVAL USD,1644.48,,,1644.48,1644.48,1644.48,,,,,2018-02-26,,1644.48,1519614000,0
MERVAL USD,1603.79,,,1603.79,1603.79,1603.79,,,,,2018-02-27,,1603.79,1519700400,0
MERVAL USD,1625.01,,,1625.01,1625.01,1625.01,,,,,2018-02-28,,1625.01,1519786800,0
MERVAL USD,1590.2,,,1590.2,1590.2,1590.2,,,,,2018-03-01,,1590.2,1519873200,0
MERVAL USD,1565.98,,,1565.98,1565.98,1565.98,,,,,2018-03-02,,1565.98,1519959600,0
MERVAL USD,1575.07,,,1575.07,1575.07,1575.07,,,,,2018-03-05,,1575.07,1520218800,0
MERVAL USD,1615.82,,,1615.82,1615.82,1615.82,,,,,2018-03-06,,1615.82,1520305200,0
MERVAL USD,1607.3,,,1607.3,1607.3,1607.3,,,,,2018-03-07,,1607.3,1520391600,0
MERVAL USD,1607.24,,,1607.24,1607.24,1607.24,,,,,2018-03-08,,1607.24,1520478000,0
MERVAL USD,1622.61,,,1622.61,1622.61,1622.61,,,,,2018-03-09,,1622.61,1520564400,0
MERVAL USD,1636.84,,,1636.84,1636.84,1636.84,,,,,2018-03-12,,1636.84,1520823600,0
MERVAL USD,1626.5,,,1626.5,1626.5,1626.5,,,,,2018-03-13,,1626.5,1520910000,0
MERVAL USD,1622.27,,,1622.27,1622.27,1622.27,,,,,2018-03-14,,1622.27,1520996400,0
MERVAL USD,1618.36,,,1618.36,1618.36,1618.36,,,,,2018-03-15,,1618.36,1521082800,0
MERVAL USD,1605.84,,,1605.84,1605.84,1605.84,,,,,2018-03-16,,1605.84,1521169200,0
MERVAL USD,1569.32,,,1569.32,1569.32,1569.32,,,,,2018-03-19,,1569.32,1521428400,0
MERVAL USD,1580.9,,,1580.9,1580.9,1580.9,,,,,2018-03-20,,1580.9,1521514800,0
MERVAL USD,1596.91,,,1596.91,1596.91,1596.91,,,,,2018-03-21,,1596.91,1521601200,0
MERVAL USD,1578.16,,,1578.16,1578.16,1578.16,,,,,2018-03-22,,1578.16,1521687600,0
MERVAL USD,1553.36,,,1553.36,1553.36,1553.36,,,,,2018-03-23,,1553.36,1521774000,0
MERVAL USD,1560.01,,,1560.01,1560.01,1560.01,,,,,2018-03-26,,1560.01,1522033200,0
MERVAL USD,1548.08,,,1548.08,1548.08,1548.08,,,,,2018-03-27,,1548.08,1522119600,0
MERVAL USD,1543.86,,,1543.86,1543.86,1543.86,,,,,2018-03-28,,1543.86,1522206000,0
MERVAL USD,1552.29,,,1552.29,1552.29,1552.29,,,,,2018-04-03,,1552.29,1522724400,0
MERVAL USD,1552.6,,,1552.6,1552.6,1552.6,,,,,2018-04-04,,1552.6,1522810800,0
MERVAL USD,1576.61,,,1576.61,1576.61,1576.61,,,,,2018-04-05,,1576.61,1522897200,0
MERVAL USD,1570.62,,,1570.62,1570.62,1570.62,,,,,2018-04-06,,1570.62,1522983600,0
MERVAL USD,1572.23,,,1572.23,1572.23,1572.23,,,,,2018-04-09,,1572.23,1523242800,0
MERVAL USD,1586.85,,,1586.85,1586.85,1586.85,,,,,2018-04-10,,1586.85,1523329200,0
MERVAL USD,1588.92,,,1588.92,1588.92,1588.92,,,,,2018-04-11,,1588.92,1523415600,0
MERVAL USD,1588.66,,,1588.66,1588.66,1588.66,,,,,2018-04-12,,1588.66,1523502000,0
MERVAL USD,1565.41,,,1565.41,1565.41,1565.41,,,,,2018-04-13,,1565.41,1523588400,0
MERVAL USD,1537.02,,,1537.02,1537.02,1537.02,,,,,2018-04-16,,1537.02,1523847600,0
MERVAL USD,1556.82,,,1556.82,1556.82,1556.82,,,,,2018-04-17,,1556.82,1523934000,0
MERVAL USD,1562.66,,,1562.66,1562.66,1562.66,,,,,2018-04-18,,1562.66,1524020400,0
MERVAL USD,1555.13,,,1555.13,1555.13,1555.13,,,,,2018-04-19,,1555.13,1524106800,0
MERVAL USD,1540.18,,,1540.18,1540.18,1540.18,,,,,2018-04-20,,1540.18,1524193200,0
MERVAL USD,1529.26,,,1529.26,1529.26,1529.26,,,,,2018-04-23,,1529.26,1524452400,0
MERVAL USD,1511.38,,,1511.38,1511.38,1511.38,,,,,2018-04-24,,1511.38,1524538800,0
MERVAL USD,1482.78,,,1482.78,1482.78,1482.78,,,,,2018-04-25,,1482.78,1524625200,0
MERVAL USD,1461.8,,,1461.8,1461.8,1461.8,,,,,2018-04-26,,1461.8,1524711600,0
MERVAL USD,1442.51,,,1442.51,1442.51,1442.51,,,,,2018-04-27,,1442.51,1524798000,0
MERVAL USD,1437.34,,,1437.34,1437.34,1437.34,,,,,2018-05-02,,1437.34,1525230000,0
MERVAL USD,1388.82,,,1388.82,1388.82,1388.82,,,,,2018-05-03,,1388.82,1525316400,0
MERVAL USD,1263.16,,,1263.16,1263.16,1263.16,,,,,2018-05-04,,1263.16,1525402800,0
MERVAL USD,1251.1,,,1251.1,1251.1,1251.1,,,,,2018-05-07,,1251.1,1525662000,0
MERVAL USD,1181.99,,,1181.99,1181.99,1181.99,,,,,2018-05-08,,1181.99,1525748400,0
MERVAL USD,1250.49,,,1250.49,1250.49,1250.49,,,,,2018-05-09,,1250.49,1525834800,0
MERVAL USD,1308.52,,,1308.52,1308.52,1308.52,,,,,2018-05-10,,1308.52,1525921200,0
MERVAL USD,1318.83,,,1318.83,1318.83,1318.83,,,,,2018-05-11,,1318.83,1526007600,0
MERVAL USD,1263.87,,,1263.87,1263.87,1263.87,,,,,2018-05-14,,1263.87,1526266800,0
MERVAL USD,1194.7,,,1194.7,1194.7,1194.7,,,,,2018-05-15,,1194.7,1526353200,0
MERVAL USD,1280.39,,,1280.39,1280.39,1280.39,,,,,2018-05-16,,1280.39,1526439600,0
MERVAL USD,1278.19,,,1278.19,1278.19,1278.19,,,,,2018-05-17,,1278.19,1526526000,0
MERVAL USD,1279.15,,,1279.15,1279.15,1279.15,,,,,2018-05-18,,1279.15,1526612400,0
MERVAL USD,1272.18,,,1272.18,1272.18,1272.18,,,,,2018-05-21,,1272.18,1526871600,0
MERVAL USD,1264.28,,,1264.28,1264.28,1264.28,,,,,2018-05-22,,1264.28,1526958000,0
MERVAL USD,1247.1,,,1247.1,1247.1,1247.1,,,,,2018-05-23,,1247.1,1527044400,0
MERVAL USD,1218.94,,,1218.94,1218.94,1218.94,,,,,2018-05-24,,1218.94,1527130800,0
MERVAL USD,1147.5,,,1147.5,1147.5,1147.5,,,,,2018-05-29,,1147.5,1527562800,0
MERVAL USD,1138.89,,,1138.89,1138.89,1138.89,,,,,2018-05-30,,1138.89,1527649200,0
MERVAL USD,1145.64,,,1145.64,1145.64,1145.64,,,,,2018-05-31,,1145.64,1527735600,0
MERVAL USD,1139.28,,,1139.28,1139.28,1139.28,,,,,2018-06-01,,1139.28,1527822000,0
MERVAL USD,1152.9,,,1152.9,1152.9,1152.9,,,,,2018-06-04,,1152.9,1528081200,0
MERVAL USD,1215.58,,,1215.58,1215.58,1215.58,,,,,2018-06-05,,1215.58,1528167600,0
MERVAL USD,1211.48,,,1211.48,1211.48,1211.48,,,,,2018-06-06,,1211.48,1528254000,0
MERVAL USD,1205.54,,,1205.54,1205.54,1205.54,,,,,2018-06-07,,1205.54,1528340400,0
MERVAL USD,1255.75,,,1255.75,1255.75,1255.75,,,,,2018-06-08,,1255.75,1528426800,0
MERVAL USD,1244.89,,,1244.89,1244.89,1244.89,,,,,2018-06-11,,1244.89,1528686000,0
MERVAL USD,1180.91,,,1180.91,1180.91,1180.91,,,,,2018-06-12,,1180.91,1528772400,0
MERVAL USD,1132.34,,,1132.34,1132.34,1132.34,,,,,2018-06-13,,1132.34,1528858800,0
MERVAL USD,1148.22,,,1148.22,1148.22,1148.22,,,,,2018-06-14,,1148.22,1528945200,0
MERVAL USD,1071.5,,,1071.5,1071.5,1071.5,,,,,2018-06-15,,1071.5,1529031600,0
MERVAL USD,969.372,,,969.372,969.372,969.372,,,,,2018-06-18,,969.372,1529290800,0
MERVAL USD,1053.23,,,1053.23,1053.23,1053.23,,,,,2018-06-19,,1053.23,1529377200,0
MERVAL USD,1094.04,,,1094.04,1094.04,1094.04,,,,,2018-06-21,,1094.04,1529550000,0
MERVAL USD,1078.52,,,1078.52,1078.52,1078.52,,,,,2018-06-22,,1078.52,1529636400,0
MERVAL USD,1054.82,,,1054.82,1054.82,1054.82,,,,,2018-06-25,,1054.82,1529895600,0
MERVAL USD,1048.34,,,1048.34,1048.34,1048.34,,,,,2018-06-26,,1048.34,1529982000,0
MERVAL USD,951.484,,,951.484,951.484,951.484,,,,,2018-06-27,,951.484,1530068400,0
MERVAL USD,983.794,,,983.794,983.794,983.794,,,,,2018-06-28,,983.794,1530154800,0
MERVAL USD,921.31,,,921.31,921.31,921.31,,,,,2018-06-29,,921.31,1530241200,0
MERVAL USD,887.034,,,887.034,887.034,887.034,,,,,2018-07-02,,887.034,1530500400,0
MERVAL USD,947.521,,,947.521,947.521,947.521,,,,,2018-07-03,,947.521,1530586800,0
MERVAL USD,994.123,,,994.123,994.123,994.123,,,,,2018-07-05,,994.123,1530759600,0
MERVAL USD,978.169,,,978.169,978.169,978.169,,,,,2018-07-06,,978.169,1530846000,0
MERVAL USD,987.099,,,987.099,987.099,987.099,,,,,2018-07-10,,987.099,1531191600,0
MERVAL USD,998.684,,,998.684,998.684,998.684,,,,,2018-07-11,,998.684,1531278000,0
MERVAL USD,975.602,,,975.602,975.602,975.602,,,,,2018-07-12,,975.602,1531364400,0
MERVAL USD,973.678,,,973.678,973.678,973.678,,,,,2018-07-13,,973.678,1531450800,0
MERVAL USD,964.109,,,964.109,964.109,964.109,,,,,2018-07-16,,964.109,1531710000,0
MERVAL USD,982.855,,,982.855,982.855,982.855,,,,,2018-07-17,,982.855,1531796400,0
MERVAL USD,979.496,,,979.496,979.496,979.496,,,,,2018-07-18,,979.496,1531882800,0
MERVAL USD,967.883,,,967.883,967.883,967.883,,,,,2018-07-19,,967.883,1531969200,0
MERVAL USD,996.375,,,996.375,996.375,996.375,,,,,2018-07-20,,996.375,1532055600,0
MERVAL USD,999.949,,,999.949,999.949,999.949,,,,,2018-07-23,,999.949,1532314800,0
MERVAL USD,1018.36,,,1018.36,1018.36,1018.36,,,,,2018-07-24,,1018.36,1532401200,0
MERVAL USD,1069.87,,,1069.87,1069.87,1069.87,,,,,2018-07-25,,1069.87,1532487600,0
MERVAL USD,1066.7,,,1066.7,1066.7,1066.7,,,,,2018-07-26,,1066.7,1532574000,0
MERVAL USD,1064.39,,,1064.39,1064.39,1064.39,,,,,2018-07-27,,1064.39,1532660400,0
MERVAL USD,1068.56,,,1068.56,1068.56,1068.56,,,,,2018-07-30,,1068.56,1532919600,0
MERVAL USD,1072.32,,,1072.32,1072.32,1072.32,,,,,2018-07-31,,1072.32,1533006000,0
MERVAL USD,1069.06,,,1069.06,1069.06,1069.06,,,,,2018-08-01,,1069.06,1533092400,0
MERVAL USD,1045.22,,,1045.22,1045.22,1045.22,,,,,2018-08-02,,1045.22,1533178800,0
MERVAL USD,1065.21,,,1065.21,1065.21,1065.21,,,,,2018-08-03,,1065.21,1533265200,0
MERVAL USD,1059.38,,,1059.38,1059.38,1059.38,,,,,2018-08-06,,1059.38,1533524400,0
MERVAL USD,1017.25,,,1017.25,1017.25,1017.25,,,,,2018-08-07,,1017.25,1533610800,0
MERVAL USD,977.99,,,977.99,977.99,977.99,,,,,2018-08-08,,977.99,1533697200,0
MERVAL USD,973.825,,,973.825,973.825,973.825,,,,,2018-08-09,,973.825,1533783600,0
MERVAL USD,958.492,,,958.492,958.492,958.492,,,,,2018-08-10,,958.492,1533870000,0
MERVAL USD,883.918,,,883.918,883.918,883.918,,,,,2018-08-13,,883.918,1534129200,0
MERVAL USD,879.322,,,879.322,879.322,879.322,,,,,2018-08-14,,879.322,1534215600,0
MERVAL USD,903.367,,,903.367,903.367,903.367,,,,,2018-08-15,,903.367,1534302000,0
MERVAL USD,889.096,,,889.096,889.096,889.096,,,,,2018-08-16,,889.096,1534388400,0
MERVAL USD,875.039,,,875.039,875.039,875.039,,,,,2018-08-17,,875.039,1534474800,0
MERVAL USD,867.387,,,867.387,867.387,867.387,,,,,2018-08-21,,867.387,1534820400,0
MERVAL USD,893.961,,,893.961,893.961,893.961,,,,,2018-08-22,,893.961,1534906800,0
MERVAL USD,875.659,,,875.659,875.659,875.659,,,,,2018-08-23,,875.659,1534993200,0
MERVAL USD,823.253,,,823.253,823.253,823.253,,,,,2018-08-24,,823.253,1535079600,0
MERVAL USD,823.573,,,823.573,823.573,823.573,,,,,2018-08-27,,823.573,1535338800,0
MERVAL USD,804.786,,,804.786,804.786,804.786,,,,,2018-08-28,,804.786,1535425200,0
MERVAL USD,800.406,,,800.406,800.406,800.406,,,,,2018-08-29,,800.406,1535511600,0
MERVAL USD,791.726,,,791.726,791.726,791.726,,,,,2018-08-30,,791.726,1535598000,0
MERVAL USD,743.069,,,743.069,743.069,743.069,,,,,2018-08-31,,743.069,1535684400,0
MERVAL USD,732.583,,,732.583,732.583,732.583,,,,,2018-09-04,,732.583,1536030000,0
MERVAL USD,733.205,,,733.205,733.205,733.205,,,,,2018-09-05,,733.205,1536116400,0
MERVAL USD,794.207,,,794.207,794.207,794.207,,,,,2018-09-06,,794.207,1536202800,0
MERVAL USD,790.736,,,790.736,790.736,790.736,,,,,2018-09-07,,790.736,1536289200,0
MERVAL USD,792.968,,,792.968,792.968,792.968,,,,,2018-09-10,,792.968,1536548400,0
MERVAL USD,777.674,,,777.674,777.674,777.674,,,,,2018-09-11,,777.674,1536634800,0
MERVAL USD,779.441,,,779.441,779.441,779.441,,,,,2018-09-12,,779.441,1536721200,0
MERVAL USD,778.841,,,778.841,778.841,778.841,,,,,2018-09-13,,778.841,1536807600,0
MERVAL USD,756.672,,,756.672,756.672,756.672,,,,,2018-09-14,,756.672,1536894000,0
MERVAL USD,777.234,,,777.234,777.234,777.234,,,,,2018-09-17,,777.234,1537153200,0
MERVAL USD,807.46,,,807.46,807.46,807.46,,,,,2018-09-18,,807.46,1537239600,0
MERVAL USD,826.207,,,826.207,826.207,826.207,,,,,2018-09-19,,826.207,1537326000,0
MERVAL USD,872.196,,,872.196,872.196,872.196,,,,,2018-09-20,,872.196,1537412400,0
MERVAL USD,900.526,,,900.526,900.526,900.526,,,,,2018-09-21,,900.526,1537498800,0
MERVAL USD,888.412,,,888.412,888.412,888.412,,,,,2018-09-24,,888.412,1537758000,0
MERVAL USD,907.752,,,907.752,907.752,907.752,,,,,2018-09-25,,907.752,1537844400,0
MERVAL USD,884.739,,,884.739,884.739,884.739,,,,,2018-09-26,,884.739,1537930800,0
MERVAL USD,876.105,,,876.105,876.105,876.105,,,,,2018-09-27,,876.105,1538017200,0
MERVAL USD,843.586,,,843.586,843.586,843.586,,,,,2018-09-28,,843.586,1538103600,0
MERVAL USD,789.105,,,789.105,789.105,789.105,,,,,2018-10-01,,789.105,1538362800,0
MERVAL USD,828.807,,,828.807,828.807,828.807,,,,,2018-10-02,,828.807,1538449200,0
MERVAL USD,845.233,,,845.233,845.233,845.233,,,,,2018-10-03,,845.233,1538535600,0
MERVAL USD,821.015,,,821.015,821.015,821.015,,,,,2018-10-04,,821.015,1538622000,0
MERVAL USD,808.815,,,808.815,808.815,808.815,,,,,2018-10-08,,808.815,1538967600,0
MERVAL USD,793.751,,,793.751,793.751,793.751,,,,,2018-10-09,,793.751,1539054000,0
MERVAL USD,767.151,,,767.151,767.151,767.151,,,,,2018-10-10,,767.151,1539140400,0
MERVAL USD,738.946,,,738.946,738.946,738.946,,,,,2018-10-11,,738.946,1539226800,0
MERVAL USD,806.383,,,806.383,806.383,806.383,,,,,2018-10-12,,806.383,1539313200,0
